Project,Year,Month,Date,State,County,Site.Name,Coordinates,Block,Treatment,Site..Type,CollectionID,INHS.Barcode,Family,Genus,Species,Latin.Binomial,Station,Trap,Position,AM.PM,Flower.Association,Collector,Determined.By,Sex,Voutcher,Deposit
Decker_Burn Season,2017,May,5/14/2017,Illinois,Jasper,Gillespie Property,"38.9016666666666, -88.2549",6,GS,6GS,4325,,Halictidae,Lasioglossum,callidum,Lasioglossum callidum,e,B,G,,,B. Decker,B. Decker,F,Y,INHS
Decker_Burn Season,2017,May,5/14/2017,Illinois,Jasper,PRSNA Fuson Tract,"38.9246333333333, -88.25465",5,GS,5GS,4326,,Halictidae,Lasioglossum,callidum,Lasioglossum callidum,a,B,O,,,B. Decker,B. Decker,F,Y,INHS
Decker_Burn Season,2017,May,5/14/2017,Illinois,Jasper,PRSNA Fuson Tract,"38.9246333333333, -88.25465",5,GS,5GS,4327,,Halictidae,Lasioglossum,callidum,Lasioglossum callidum,c,V,,,,B. Decker,B. Decker,F,Y,INHS
Decker_Burn Season,2017,May,5/14/2017,Illinois,Jasper,Gillespie Property,"38.9015833333333, -88.2591",6,DS,6DS,4328,,Halictidae,Lasioglossum,callidum,Lasioglossum callidum,a,B,G,,,B. Decker,B. Decker,F,Y,Other
Decker_Burn Season,2017,May,5/14/2017,Illinois,Jasper,Gillespie Property,"38.9015833333333, -88.2591",6,DS,6DS,4329,,Halictidae,Lasioglossum,callidum,Lasioglossum callidum,,A,,PM,ERPH,B. Decker,B. Decker,F,Y,Other
Decker_Burn Season,2017,May,5/14/2017,Illinois,Jasper,Gillespie Property,"38.9015833333333, -88.2591",6,DS,6DS,4330,,Halictidae,Lasioglossum,callidum,Lasioglossum callidum,,A,,PM,ERPH,B. Decker,B. Decker,F,Y,INHS
Decker_Burn Season,2017,May,5/14/2017,Illinois,Jasper,PRSNA Fuson Tract,"38.9276166666666, -88.24665",5,DS,5DS,4331,,Halictidae,Lasioglossum,callidum,Lasioglossum callidum,a,B,G,,,B. Decker,B. Decker,F,Y,INHS
Decker_Burn Season,2017,May,5/14/2017,Illinois,Jasper,Gillespie Property,"38.9015833333333, -88.2591",6,DS,6DS,4332,,Halictidae,Lasioglossum,callidum,Lasioglossum callidum,d,B,O,,,B. Decker,B. Decker,F,Y,INHS
Decker_Burn Season,2017,May,5/23/2017,Illinois,Marion,PRSNA Soldner Tract,"38.7672333333333, -88.79895",7,GS,7GS,4333,,Halictidae,Lasioglossum,callidum,Lasioglossum callidum,b,B,O,,,B. Decker,B. Decker,F,Y,INHS
Decker_Burn Season,2017,May,5/14/2017,Illinois,Jasper,Gillespie Property,"38.9016666666666, -88.2549",6,GS,6GS,4334,,Halictidae,Lasioglossum,callidum,Lasioglossum callidum,c,B,G,,,B. Decker,B. Decker,F,Y,Other
Decker_Burn Season,2017,May,5/14/2017,Illinois,Jasper,PRSNA Fuson Tract,"38.9276166666666, -88.24665",5,DS,5DS,4335,,Halictidae,Lasioglossum,callidum,Lasioglossum callidum,b,B,G,,,B. Decker,B. Decker,F,Y,Other
Decker_Burn Season,2017,June,6/13/2017,Illinois,Marion,PRSNA Soldner Tract,"38.7672333333333, -88.79895",7,GS,7GS,4823,,Halictidae,Lasioglossum,callidum,Lasioglossum callidum,a,B,O,,,B. Decker,B. Decker,F,Y,INHS
Decker_Burn Season,2017,June,6/13/2017,Illinois,Marion,PRSNA Soldner Tract,"38.7672333333333, -88.79895",7,GS,7GS,4985,,Halictidae,Lasioglossum,callidum,Lasioglossum callidum,a,V,,,,B. Decker,M. Arduser,F,Y,INHS
Decker_Burn Season,2017,July,7/8/2017,Illinois,Jasper,Gillespie Property,"38.9015833333333, -88.2591",6,DS,6DS,5595,,Halictidae,Lasioglossum,callidum,Lasioglossum callidum,,A,,PM,ERST,B. Decker,B. Decker,F,Y,INHS
Decker_Burn Season,2017,July,7/10/2017,Illinois,Marion,PRSNA Soldner Tract,"38.7672333333333, -88.79895",7,GS,7GS,5597,,Halictidae,Lasioglossum,callidum,Lasioglossum callidum,e,V,,,,B. Decker,B. Decker,F,Y,Other
Decker_Burn Season,2017,July,7/10/2017,Illinois,Marion,PRSNA Soldner Tract,"38.7672333333333, -88.79895",7,GS,7GS,5598,,Halictidae,Lasioglossum,callidum,Lasioglossum callidum,c,V,,,,B. Decker,B. Decker,F,Y,Other
Decker_Burn Season,2017,July,7/10/2017,Illinois,Marion,PRSNA Soldner Tract,"38.7672333333333, -88.79895",7,GS,7GS,5599,,Halictidae,Lasioglossum,callidum,Lasioglossum callidum,d,W,G,,,B. Decker,B. Decker,F,Y,Other
Decker_Burn Season,2017,July,7/10/2017,Illinois,Marion,PRSNA Soldner Tract,"38.7672333333333, -88.79895",7,GS,7GS,5600,,Halictidae,Lasioglossum,callidum,Lasioglossum callidum,e,B,O,,,B. Decker,B. Decker,F,Y,INHS
Decker_Burn Season,2017,July,7/10/2017,Illinois,Marion,PRSNA Soldner Tract,"38.7672333333333, -88.79895",7,GS,7GS,5601,,Halictidae,Lasioglossum,callidum,Lasioglossum callidum,d,Y,O,,,B. Decker,B. Decker,F,Y,Other
Decker_Burn Season,2017,July,7/10/2017,Illinois,Marion,PRSNA Soldner Tract,"38.7672333333333, -88.79895",7,GS,7GS,5602,,Halictidae,Lasioglossum,callidum,Lasioglossum callidum,e,B,O,,,B. Decker,B. Decker,F,Y,Other
Decker_Burn Season,2017,July,7/10/2017,Illinois,Marion,PRSNA Soldner Tract,"38.7672333333333, -88.79895",7,GS,7GS,6189,,Halictidae,Lasioglossum,callidum,Lasioglossum callidum,a,V,,,,B. Decker,M. Arduser,F,Y,INHS
Decker_Burn Season,2017,August,8/8/2017,Illinois,Jasper,Gillespie Property,"38.9015833333333, -88.2591",6,DS,6DS,6555,,Halictidae,Lasioglossum,callidum,Lasioglossum callidum,c,Y,G,,,B. Decker,B. Decker,F,Y,INHS
Decker_Burn Season,2017,August,8/8/2017,Illinois,Jasper,Gillespie Property,"38.9016666666666, -88.2549",6,GS,6GS,6556,,Halictidae,Lasioglossum,callidum,Lasioglossum callidum,d,B,G,,,B. Decker,B. Decker,F,Y,INHS
Decker_Burn Season,2017,August,8/9/2017,Illinois,Marion,PRSNA Soldner Tract,"38.7672333333333, -88.79895",7,GS,7GS,6557,,Halictidae,Lasioglossum,callidum,Lasioglossum callidum,,A,,AM,CHFA,B. Decker,B. Decker,F,Y,INHS
Decker_Burn Season,2017,August,8/9/2017,Illinois,Marion,PRSNA Soldner Tract,"38.7672333333333, -88.79895",7,GS,7GS,6558,,Halictidae,Lasioglossum,callidum,Lasioglossum callidum,d,B,O,,,B. Decker,B. Decker,F,Y,INHS
Decker_Burn Season,2017,August,8/9/2017,Illinois,Marion,PRSNA Soldner Tract,"38.7672333333333, -88.79895",7,GS,7GS,6559,,Halictidae,Lasioglossum,callidum,Lasioglossum callidum,e,Y,O,,,B. Decker,B. Decker,F,Y,Other
Decker_Burn Season,2016,June,6/13/2016,Illinois,Effingham,Ballard Nature Center,"39.7338166666666, -88.7027166666666",4,DS,4DS,642,,Halictidae,Lasioglossum,coeruleum,Lasioglossum coeruleum,c,B,O,,,B. Decker,B. Decker,F,Y,INHS
Decker_Burn Season,2016,May,5/11/2016,Illinois,Effingham,Ballard Nature Center,"39.7338166666666, -88.7027166666666",4,DS,4DS,238,,Halictidae,Lasioglossum,coreopsis,Lasioglossum coreopsis,e,Y,O,,,B. Decker,B. Decker,F,Y,INHS
Decker_Burn Season,2016,June,6/13/2016,Illinois,Marion,12 Mile Tract 5,"38.81335, -88.7965833333333",3,UB,3UB,639,,Halictidae,Lasioglossum,coreopsis,Lasioglossum coreopsis,e,B,O,,,B. Decker,M. Arduser,F,Y,INHS
Decker_Burn Season,2016,July,7/12/2016,Illinois,Effingham,Ballard Nature Center,"39.7338166666666, -88.7027166666666",4,DS,4DS,2822,,Halictidae,Lasioglossum,coreopsis,Lasioglossum coreopsis,b,B,G,,,B. Decker,B. Decker,F,Y,INHS
Decker_Burn Season,2016,July,7/29/2016,Illinois,Marion,PRSNA Loy Tract,"38.8162666666666, -88.7988666666666",3,GS,3GS,2823,,Halictidae,Lasioglossum,coreopsis,Lasioglossum coreopsis,e,W,O,,,B. Decker,B. Decker,F,Y,INHS
Decker_Burn Season,2016,July,7/26/2016,Illinois,Marion,PRSNA Loy Tract,"38.8162666666666, -88.7988666666666",3,GS,3GS,2824,,Halictidae,Lasioglossum,coreopsis,Lasioglossum coreopsis,,A,,PM,ERYU,B. Decker,B. Decker,F,Y,INHS
Decker_Burn Season,2016,August,8/17/2016,Illinois,Marion,PRSNA Loy Tract,"38.8162666666666, -88.7988666666666",3,GS,3GS,3294,,Halictidae,Lasioglossum,coreopsis,Lasioglossum coreopsis,b,B,O,,,B. Decker,M. Arduser,F,Y,Lab Reference Collection
Decker_Burn Season,2016,August,8/11/2016,Illinois,Effingham,12 Mile Tract 2,"38.9384333333333, -88.6425166666666",1,DS,1DS,3538,,Halictidae,Lasioglossum,coriaceum,Lasioglossum coriaceum,a,V,,,,B. Decker,M. Arduser,M,Y,Lab Reference Collection
Decker_Burn Season,2016,August,8/17/2016,Illinois,Effingham,Ballard Nature Center,"39.0610833333333, -88.7050333333333",4,GS,4GS,3289,,Halictidae,Lasioglossum,cressonii,Lasioglossum cressonii,,A,,PM,CIDI,B. Decker,M. Arduser,F,Y,Lab Reference Collection
Decker_Burn Season,2016,August,8/17/2016,Illinois,Effingham,Ballard Nature Center,"39.0587, -88.7093666666666",4,UB,4UB,3344,,Halictidae,Lasioglossum,cressonii,Lasioglossum cressonii,,A,,PM,EUSE,B. Decker,M. Arduser,M,Y,INHS
Decker_Burn Season,2017,August,8/8/2017,Illinois,Jasper,Gillespie Property,"38.9016666666666, -88.2549",6,GS,6GS,6583,,Halictidae,Lasioglossum,hartii,Lasioglossum hartii,d,W,O,,,B. Decker,B. Decker,F,Y,INHS
Decker_Burn Season,2017,August,8/8/2017,Illinois,Jasper,Gillespie Property,"38.9016666666666, -88.2549",6,GS,6GS,6584,,Halictidae,Lasioglossum,hartii,Lasioglossum hartii,c,V,,,,B. Decker,B. Decker,F,Y,INHS
Decker_Burn Season,2017,August,8/8/2017,Illinois,Jasper,PRSNA Fuson Tract,"38.9246333333333, -88.25465",5,GS,5GS,6585,,Halictidae,Lasioglossum,hartii,Lasioglossum hartii,b,V,,,,B. Decker,B. Decker,F,Y,INHS
Decker_Burn Season,2017,August,8/8/2017,Illinois,Jasper,PRSNA Fuson Tract,"38.9246333333333, -88.25465",5,GS,5GS,6586,,Halictidae,Lasioglossum,hartii,Lasioglossum hartii,b,B,O,,,B. Decker,B. Decker,F,Y,INHS
Decker_Burn Season,2017,August,8/8/2017,Illinois,Jasper,PRSNA Fuson Tract,"38.9276166666666, -88.24665",5,DS,5DS,6587,,Halictidae,Lasioglossum,hartii,Lasioglossum hartii,,A,,PM,PYVI,B. Decker,B. Decker,F,Y,INHS
Decker_Burn Season,2017,August,8/8/2017,Illinois,Jasper,PRSNA Fuson Tract,"38.9276166666666, -88.24665",5,DS,5DS,6588,,Halictidae,Lasioglossum,hartii,Lasioglossum hartii,,A,,PM,PYVI,B. Decker,B. Decker,F,Y,Lab Reference Collection
Decker_Burn Season,2017,August,8/8/2017,Illinois,Jasper,PRSNA Fuson Tract,"38.9276166666666, -88.24665",5,DS,5DS,6589,,Halictidae,Lasioglossum,hartii,Lasioglossum hartii,,A,,AM,VEBA,B. Decker,B. Decker,F,Y,INHS
Decker_Burn Season,2017,August,8/8/2017,Illinois,Jasper,PRSNA Fuson Tract,"38.9276166666666, -88.24665",5,DS,5DS,6590,,Halictidae,Lasioglossum,hartii,Lasioglossum hartii,,A,,AM,VEBA,B. Decker,B. Decker,F,Y,UIUC Ento Dept Teaching Collection
Decker_Burn Season,2017,August,8/8/2017,Illinois,Jasper,PRSNA Fuson Tract,"38.9276166666666, -88.24665",5,DS,5DS,6591,,Halictidae,Lasioglossum,hartii,Lasioglossum hartii,,A,,AM,Leaf,B. Decker,B. Decker,F,Y,INHS
Decker_Burn Season,2017,August,8/8/2017,Illinois,Jasper,PRSNA Fuson Tract,"38.9276166666666, -88.24665",5,DS,5DS,6592,,Halictidae,Lasioglossum,hartii,Lasioglossum hartii,,A,,PM,Leaf,B. Decker,B. Decker,F,Y,UIUC Ento Dept Teaching Collection
Decker_Burn Season,2017,August,8/8/2017,Illinois,Jasper,PRSNA Fuson Tract,"38.9276166666666, -88.24665",5,DS,5DS,6593,,Halictidae,Lasioglossum,hartii,Lasioglossum hartii,,A,,PM,Leaf,B. Decker,B. Decker,F,Y,UIUC Ento Dept Teaching Collection
Decker_Burn Season,2017,August,8/8/2017,Illinois,Jasper,PRSNA Fuson Tract,"38.9276166666666, -88.24665",5,DS,5DS,6594,,Halictidae,Lasioglossum,hartii,Lasioglossum hartii,,A,,PM,Leaf,B. Decker,B. Decker,F,Y,UIUC Ento Dept Teaching Collection
Decker_Burn Season,2017,August,8/8/2017,Illinois,Jasper,PRSNA Fuson Tract,"38.9276166666666, -88.24665",5,DS,5DS,6595,,Halictidae,Lasioglossum,hartii,Lasioglossum hartii,,A,,PM,Leaf,B. Decker,B. Decker,F,Y,UIUC Ento Dept Teaching Collection
Decker_Burn Season,2017,August,8/8/2017,Illinois,Jasper,PRSNA Fuson Tract,"38.9276166666666, -88.24665",5,DS,5DS,6596,,Halictidae,Lasioglossum,hartii,Lasioglossum hartii,c,B,O,,,B. Decker,B. Decker,F,Y,Display 2
Decker_Burn Season,2017,August,8/8/2017,Illinois,Jasper,PRSNA Fuson Tract,"38.9276166666666, -88.24665",5,DS,5DS,6597,,Halictidae,Lasioglossum,hartii,Lasioglossum hartii,e,W,O,,,B. Decker,B. Decker,F,Y,Display 1
Decker_Burn Season,2017,August,8/8/2017,Illinois,Jasper,PRSNA Fuson Tract,"38.9276166666666, -88.24665",5,DS,5DS,6598,,Halictidae,Lasioglossum,hartii,Lasioglossum hartii,d,Y,O,,,B. Decker,B. Decker,F,Y,Other
Decker_Burn Season,2017,August,8/8/2017,Illinois,Jasper,PRSNA Fuson Tract,"38.9276166666666, -88.24665",5,DS,5DS,6599,,Halictidae,Lasioglossum,hartii,Lasioglossum hartii,c,Y,O,,,B. Decker,B. Decker,F,Y,INHS
Decker_Burn Season,2017,August,8/8/2017,Illinois,Jasper,PRSNA Fuson Tract,"38.9276166666666, -88.24665",5,DS,5DS,6600,,Halictidae,Lasioglossum,hartii,Lasioglossum hartii,d,W,O,,,B. Decker,B. Decker,F,Y,Other
Decker_Burn Season,2017,August,8/8/2017,Illinois,Jasper,PRSNA Fuson Tract,"38.9276166666666, -88.24665",5,DS,5DS,6601,,Halictidae,Lasioglossum,hartii,Lasioglossum hartii,e,V,,,,B. Decker,B. Decker,F,Y,INHS
Decker_Burn Season,2017,August,8/8/2017,Illinois,Jasper,PRSNA Fuson Tract,"38.9276166666666, -88.24665",5,DS,5DS,6602,,Halictidae,Lasioglossum,hartii,Lasioglossum hartii,c,V,,,,B. Decker,B. Decker,F,Y,Other
Decker_Burn Season,2017,August,8/8/2017,Illinois,Jasper,PRSNA Fuson Tract,"38.9276166666666, -88.24665",5,DS,5DS,6603,,Halictidae,Lasioglossum,hartii,Lasioglossum hartii,c,V,,,,B. Decker,B. Decker,F,Y,Other
Decker_Burn Season,2017,August,8/8/2017,Illinois,Jasper,PRSNA Fuson Tract,"38.9276166666666, -88.24665",5,DS,5DS,6604,,Halictidae,Lasioglossum,hartii,Lasioglossum hartii,d,V,,,,B. Decker,B. Decker,F,Y,UIUC Ento Dept Teaching Collection
Decker_Burn Season,2016,June,6/13/2016,Illinois,Marion,12 Mile Tract 5,"38.81335, -88.7965833333333",3,UB,3UB,641,,Halictidae,Lasioglossum,hitchensi,Lasioglossum hitchensi,,A,,AM,ASSY,B. Decker,B. Decker,F,Y,INHS
Decker_Burn Season,2016,June,6/20/2016,Illinois,Effingham,12 Mile Tract 1,"38.9734666666666, -88.5996833333333",1,UB,1UB,680,,Halictidae,Lasioglossum,hitchensi,Lasioglossum hitchensi,e,B,G,,,B. Decker,B. Decker,F,Y,Other
Decker_Burn Season,2016,June,6/20/2016,Illinois,Effingham,12 Mile Tract 1,"38.9734666666666, -88.5996833333333",1,UB,1UB,681,,Halictidae,Lasioglossum,hitchensi,Lasioglossum hitchensi,b,B,O,,,B. Decker,B. Decker,F,Y,INHS
Decker_Burn Season,2016,June,6/20/2016,Illinois,Effingham,12 Mile Tract 3,"38.8706333333333, -88.7260166666666",1,GS,1GS,682,,Halictidae,Lasioglossum,hitchensi,Lasioglossum hitchensi,e,B,O,,,B. Decker,B. Decker,F,Y,Other
Decker_Burn Season,2016,June,6/20/2016,Illinois,Effingham,12 Mile Tract 3,"38.8706333333333, -88.7260166666666",1,GS,1GS,683,,Halictidae,Lasioglossum,hitchensi,Lasioglossum hitchensi,d,B,O,,,B. Decker,B. Decker,F,Y,Other
Decker_Burn Season,2016,June,6/20/2016,Illinois,Effingham,12 Mile Tract 3,"38.8706333333333, -88.7260166666666",1,GS,1GS,684,,Halictidae,Lasioglossum,hitchensi,Lasioglossum hitchensi,d,Y,G,,,B. Decker,B. Decker,F,Y,Other
Decker_Burn Season,2016,June,6/20/2016,Illinois,Effingham,12 Mile Tract 3,"38.8706333333333, -88.7260166666666",1,GS,1GS,685,,Halictidae,Lasioglossum,hitchensi,Lasioglossum hitchensi,a,B,O,,,B. Decker,B. Decker,F,Y,Other
Decker_Burn Season,2016,June,6/20/2016,Illinois,Effingham,12 Mile Tract 3,"38.8706333333333, -88.7260166666666",1,GS,1GS,686,,Halictidae,Lasioglossum,hitchensi,Lasioglossum hitchensi,d,V,,,,B. Decker,B. Decker,F,Y,INHS
Decker_Burn Season,2016,June,6/20/2016,Illinois,Effingham,12 Mile Tract 3,"38.8706333333333, -88.7260166666666",1,GS,1GS,687,,Halictidae,Lasioglossum,hitchensi,Lasioglossum hitchensi,c,B,O,,,B. Decker,B. Decker,F,Y,Other
Decker_Burn Season,2016,June,6/20/2016,Illinois,Effingham,12 Mile Tract 3,"38.8706333333333, -88.7260166666666",1,GS,1GS,688,,Halictidae,Lasioglossum,hitchensi,Lasioglossum hitchensi,a,B,G,,,B. Decker,B. Decker,F,Y,Other
Decker_Burn Season,2016,June,6/20/2016,Illinois,Effingham,12 Mile Tract 3,"38.8706333333333, -88.7260166666666",1,GS,1GS,689,,Halictidae,Lasioglossum,hitchensi,Lasioglossum hitchensi,b,B,O,,,B. Decker,B. Decker,F,Y,Other
Decker_Burn Season,2016,June,6/20/2016,Illinois,Effingham,12 Mile Tract 3,"38.8706333333333, -88.7260166666666",1,GS,1GS,690,,Halictidae,Lasioglossum,hitchensi,Lasioglossum hitchensi,e,B,O,,,B. Decker,B. Decker,F,Y,Other
Decker_Burn Season,2016,June,6/20/2016,Illinois,Effingham,12 Mile Tract 3,"38.8706333333333, -88.7260166666666",1,GS,1GS,691,,Halictidae,Lasioglossum,hitchensi,Lasioglossum hitchensi,a,B,G,,,B. Decker,B. Decker,F,Y,INHS
Decker_Burn Season,2016,June,6/20/2016,Illinois,Effingham,12 Mile Tract 2,"38.9384333333333, -88.6425166666666",1,DS,1DS,692,,Halictidae,Lasioglossum,hitchensi,Lasioglossum hitchensi,a,B,G,,,B. Decker,B. Decker,F,Y,Other
Decker_Burn Season,2016,June,6/20/2016,Illinois,Effingham,12 Mile Tract 2,"38.9384333333333, -88.6425166666666",1,DS,1DS,693,,Halictidae,Lasioglossum,hitchensi,Lasioglossum hitchensi,c,B,G,,,B. Decker,B. Decker,F,Y,INHS
Decker_Burn Season,2016,June,6/14/2016,Illinois,Fayette,12 Mile Tract 4,"38.8433833333333, -88.7595166666666",2,DS,2DS,694,,Halictidae,Lasioglossum,hitchensi,Lasioglossum hitchensi,d,B,O,,,B. Decker,B. Decker,F,Y,INHS
Decker_Burn Season,2016,June,6/14/2016,Illinois,Fayette,12 Mile Tract 4,"38.8433833333333, -88.7595166666666",2,DS,2DS,695,,Halictidae,Lasioglossum,hitchensi,Lasioglossum hitchensi,b,V,,,,B. Decker,B. Decker,F,Y,INHS
Decker_Burn Season,2016,June,6/14/2016,Illinois,Fayette,12 Mile Tract 4,"38.8547833333333, -88.7455666666666",2,UB,2UB,696,,Halictidae,Lasioglossum,hitchensi,Lasioglossum hitchensi,a,B,G,,,B. Decker,B. Decker,F,Y,INHS
Decker_Burn Season,2016,June,6/13/2016,Illinois,Marion,PRSNA Loy Tract,"38.8162666666666, -88.7988666666666",3,GS,3GS,697,,Halictidae,Lasioglossum,hitchensi,Lasioglossum hitchensi,d,Y,O,,,B. Decker,B. Decker,F,Y,Other
Decker_Burn Season,2016,June,6/13/2016,Illinois,Marion,PRSNA Loy Tract,"38.8162666666666, -88.7988666666666",3,GS,3GS,698,,Halictidae,Lasioglossum,hitchensi,Lasioglossum hitchensi,c,B,G,,,B. Decker,B. Decker,F,Y,Other
Decker_Burn Season,2016,June,6/13/2016,Illinois,Marion,PRSNA Loy Tract,"38.8162666666666, -88.7988666666666",3,GS,3GS,699,,Halictidae,Lasioglossum,hitchensi,Lasioglossum hitchensi,a,B,O,,,B. Decker,B. Decker,F,Y,Other
Decker_Burn Season,2016,June,6/13/2016,Illinois,Marion,PRSNA Loy Tract,"38.8162666666666, -88.7988666666666",3,GS,3GS,700,,Halictidae,Lasioglossum,hitchensi,Lasioglossum hitchensi,c,B,G,,,B. Decker,B. Decker,F,Y,Other
Decker_Burn Season,2016,June,6/13/2016,Illinois,Marion,PRSNA Loy Tract,"38.8162666666666, -88.7988666666666",3,GS,3GS,701,,Halictidae,Lasioglossum,hitchensi,Lasioglossum hitchensi,c,B,O,,,B. Decker,B. Decker,F,Y,Other
Decker_Burn Season,2016,June,6/13/2016,Illinois,Marion,PRSNA Loy Tract,"38.8162666666666, -88.7988666666666",3,GS,3GS,702,,Halictidae,Lasioglossum,hitchensi,Lasioglossum hitchensi,c,B,G,,,B. Decker,B. Decker,F,Y,Other
Decker_Burn Season,2016,June,6/13/2016,Illinois,Marion,PRSNA Loy Tract,"38.8162666666666, -88.7988666666666",3,GS,3GS,703,,Halictidae,Lasioglossum,hitchensi,Lasioglossum hitchensi,b,B,G,,,B. Decker,B. Decker,F,Y,INHS
Decker_Burn Season,2016,June,6/19/2016,Illinois,Marion,PRSNA Loy Tract,"38.8162666666666, -88.7988666666666",3,GS,3GS,704,,Halictidae,Lasioglossum,hitchensi,Lasioglossum hitchensi,,A,,PM,ERST,B. Decker,B. Decker,F,Y,INHS
Decker_Burn Season,2016,June,6/13/2016,Illinois,Marion,PRSNA Loy Tract,"38.8162666666666, -88.7988666666666",3,GS,3GS,705,,Halictidae,Lasioglossum,hitchensi,Lasioglossum hitchensi,,A,,AM,PEDI,B. Decker,B. Decker,F,Y,Other
Decker_Burn Season,2016,June,6/13/2016,Illinois,Marion,PRSNA Loy Tract,"38.8162666666666, -88.7988666666666",3,GS,3GS,706,,Halictidae,Lasioglossum,hitchensi,Lasioglossum hitchensi,,A,,AM,PEDI,B. Decker,B. Decker,F,Y,Other
Decker_Burn Season,2016,June,6/13/2016,Illinois,Marion,PRSNA Loy Tract,"38.8162666666666, -88.7988666666666",3,GS,3GS,707,,Halictidae,Lasioglossum,hitchensi,Lasioglossum hitchensi,,A,,AM,PEDI,B. Decker,B. Decker,F,Y,INHS
Decker_Burn Season,2016,June,6/13/2016,Illinois,Marion,PRSNA Loy Tract,"38.8162666666666, -88.7988666666666",3,GS,3GS,708,,Halictidae,Lasioglossum,hitchensi,Lasioglossum hitchensi,,A,,AM,PEDI,B. Decker,B. Decker,F,Y,Other
Decker_Burn Season,2016,June,6/13/2016,Illinois,Marion,PRSNA Loy Tract,"38.8162666666666, -88.7988666666666",3,GS,3GS,709,,Halictidae,Lasioglossum,hitchensi,Lasioglossum hitchensi,,A,,AM,ERST,B. Decker,B. Decker,F,Y,Other
Decker_Burn Season,2016,June,6/13/2016,Illinois,Marion,PRSNA Loy Tract,"38.8162666666666, -88.7988666666666",3,GS,3GS,710,,Halictidae,Lasioglossum,hitchensi,Lasioglossum hitchensi,,A,,AM,ERST,B. Decker,B. Decker,F,Y,Other
Decker_Burn Season,2016,June,6/13/2016,Illinois,Marion,12 Mile Tract 5,"38.81335, -88.7965833333333",3,UB,3UB,711,,Halictidae,Lasioglossum,hitchensi,Lasioglossum hitchensi,d,B,O,,,B. Decker,B. Decker,F,Y,INHS
Decker_Burn Season,2016,June,6/13/2016,Illinois,Marion,PRSNA Loy Tract,"38.8111, -88.8071333333333",3,DS,3DS,712,,Halictidae,Lasioglossum,hitchensi,Lasioglossum hitchensi,e,B,O,,,B. Decker,B. Decker,F,Y,Other
Decker_Burn Season,2016,June,6/13/2016,Illinois,Marion,PRSNA Loy Tract,"38.8111, -88.8071333333333",3,DS,3DS,713,,Halictidae,Lasioglossum,hitchensi,Lasioglossum hitchensi,d,B,O,,,B. Decker,B. Decker,F,Y,INHS
Decker_Burn Season,2016,June,6/13/2016,Illinois,Marion,PRSNA Loy Tract,"38.8111, -88.8071333333333",3,DS,3DS,714,,Halictidae,Lasioglossum,hitchensi,Lasioglossum hitchensi,,A,,AM,ERST,B. Decker,B. Decker,F,Y,Other
Decker_Burn Season,2016,June,6/13/2016,Illinois,Marion,PRSNA Loy Tract,"38.8111, -88.8071333333333",3,DS,3DS,715,,Halictidae,Lasioglossum,hitchensi,Lasioglossum hitchensi,,A,,AM,ERST,B. Decker,B. Decker,F,Y,Other
Decker_Burn Season,2016,June,6/13/2016,Illinois,Marion,PRSNA Loy Tract,"38.8111, -88.8071333333333",3,DS,3DS,716,,Halictidae,Lasioglossum,hitchensi,Lasioglossum hitchensi,,A,,AM,ERST,B. Decker,B. Decker,F,Y,INHS
Decker_Burn Season,2016,June,6/13/2016,Illinois,Marion,PRSNA Loy Tract,"38.8111, -88.8071333333333",3,DS,3DS,717,,Halictidae,Lasioglossum,hitchensi,Lasioglossum hitchensi,b,B,O,,,B. Decker,B. Decker,F,Y,Other
Decker_Burn Season,2016,June,6/19/2016,Illinois,Marion,PRSNA Loy Tract,"38.8162666666666, -88.7988666666666",3,GS,3GS,718,,Halictidae,Lasioglossum,hitchensi,Lasioglossum hitchensi,,A,,PM,Hand,B. Decker,B. Decker,F,Y,Other
Decker_Burn Season,2016,June,6/13/2016,Illinois,Marion,PRSNA Loy Tract,"38.8162666666666, -88.7988666666666",3,GS,3GS,719,,Halictidae,Lasioglossum,hitchensi,Lasioglossum hitchensi,c,W,G,,,B. Decker,B. Decker,F,Y,Other
Decker_Burn Season,2016,June,6/19/2016,Illinois,Marion,PRSNA Loy Tract,"38.8111, -88.8071333333333",3,DS,3DS,720,,Halictidae,Lasioglossum,hitchensi,Lasioglossum hitchensi,,A,,PM,ERST,B. Decker,B. Decker,F,Y,Other
Decker_Burn Season,2016,June,6/19/2016,Illinois,Marion,PRSNA Loy Tract,"38.8111, -88.8071333333333",3,DS,3DS,721,,Halictidae,Lasioglossum,hitchensi,Lasioglossum hitchensi,,A,,PM,BAAL,B. Decker,B. Decker,F,Y,INHS
Decker_Burn Season,2016,June,6/13/2016,Illinois,Effingham,Ballard Nature Center,"39.7338166666666, -88.7027166666666",4,DS,4DS,722,,Halictidae,Lasioglossum,hitchensi,Lasioglossum hitchensi,a,B,G,,,B. Decker,B. Decker,F,Y,Other
Decker_Burn Season,2016,June,6/13/2016,Illinois,Effingham,Ballard Nature Center,"39.7338166666666, -88.7027166666666",4,DS,4DS,723,,Halictidae,Lasioglossum,hitchensi,Lasioglossum hitchensi,d,Y,O,,,B. Decker,B. Decker,F,Y,Other
